alcohol,average_wages,cancer,education,employment_rate,gdp,happiness,hours_worked,life_at_birth,life_at_old,location,obese,pollution,smokers,social_spending,suicide,time
8.1,34.3,-1,47793.4,72.6,45109.5,7.2,0,82,20.7,CAN,53.1,1706,12.5,-1,-1,2016
8.1,34.4,-1,48247.1,73.4,46810.3,7.4,0,82,20.7,CAN,56.45,1695,12,-1,-1,2017
10.4,54.6,190.6,60304.4,78.6,49500.2,-1,-1,82,20.4,CHE,37.3,1668.9,20.4,7498.3,16.9,2007
10.2,53.2,185.7,60629.7,79.5,52362.6,-1,-1,82.2,20.6,CHE,-1,1659.5,-1,7425.6,16,2008
10.1,51.9,183.2,61856.1,79,51564.6,7.5,-1,82.3,20.6,CHE,-1,1650.8,-1,7918.6,13.4,2009
10,51.2,181.6,62002.9,77.3,52859.8,-1,94.2,82.6,20.75,CHE,-1,1624.3,-1,7968.9,11.9,2010
10,50.8,181.2,62107.9,78.3,56183.8,-1,95.4,82.8,20.9,CHE,-1,1619.3,-1,7974.7,12.1,2011
9.9,50.4,177.7,63207.3,78.5,57849.6,7.8,93.1,82.8,20.8,CHE,41,1603.2,20.4,8161.7,12,2012
9.8,49,175.9,64180.9,78.4,60108.5,-1,88.6,82.9,20.9,CHE,-1,1582.9,-1,8299.2,12.2,2013
9.5,48.8,172.9,64284.5,78.8,61902.2,7.5,80.2,83.3,21.15,CHE,-1,1575.3,-1,8433.5,11.4,2014
9.5,47.5,174.3,64222.8,79.2,63939,7.6,74.6,83,20.9,CHE,-1,1589.5,-1,8649.3,11.9,2015
9.3,46.2,171.8,64063.9,79.6,64323.9,7.5,54.1,83.7,21.45,CHE,-1,1589.7,-1,-1,11.2,2016
9.2,45.2,-1,63899.9,79.8,66395.8,7.5,54,83.6,21.4,CHE,41.8,1570,19.1,-1,-1,2017
7.4,-1,201.2,21967.2,56.3,16872.3,5.7,-1,77.5,17.5,CHL,-1,2128,-1,1461.6,11.8,2007
7.4,-1,198.4,22409.1,57.3,16447.3,5.8,-1,78.1,18.1,CHL,-1,2095,-1,1687.1,13.1,2008
7.2,39.4,206.5,24037.7,56.1,16119.9,6.5,-1,78.2,18.3,CHL,60,2074,29.8,1916.3,13.3,2009
7.6,-1,204.4,24960.8,59.3,18129.1,6.6,98.5,78,17.9,CHL,-1,2070,-1,1894.2,12.2,2010
7.1,39.9,202.2,25106.4,61.3,20302.8,6.5,98.5,78.7,18.4,CHL,-1,2047,-1,1900.2,12.3,2011
8.3,-1,201.8,25914.9,61.8,21446.5,6.6,98.5,78.7,18.25,CHL,-1,2024,-1,2003.3,11,2012
7.2,40.3,196.3,26583.8,62.3,22352.5,6.7,98.5,79.5,19.1,CHL,-1,2015,-1,2045.2,10.3,2013
7.9,-1,193.9,26803.5,62.2,22687.9,6.8,98,79.7,19.25,CHL,-1,1990,-1,2113.7,10.4,2014
7.9,42.4,193.2,26759.2,62.4,22593.3,6.5,97.7,79.9,19.45,CHL,48.3,1988,-1,2243.1,10.7,2015
7.9,-1,230.2,27655.3,62.2,22788.3,6.6,97.2,80.2,19.65,CHL,74.2,1974,24.5,2294.8,10.7,2016
-1,42.3,-1,26766.6,62.7,24180.8,6.3,97.3,-1,-1,CHL,-1,1954,-1,2282.7,-1,2017
3.9,-1,-1,-1,-1,6842.7,4.9,-1,74.6,-1,CHN,-1,-1,-1,-1,-1,2007
4.3,-1,-1,-1,-1,7609.3,4.8,-1,74.9,-1,CHN,-1,-1,-1,-1,-1,2008
4.9,-1,-1,-1,-1,8340.6,4.5,-1,75.1,-1,CHN,-1,-1,26.5,-1,-1,2009
5.8,14.8,-1,-1,-1,9290.3,4.7,99.9,75.3,-1,CHN,-1,-1,26.2,-1,-1,2010
5.7,-1,-1,-1,-1,10330.7,5,99.9,75.5,-1,CHN,-1,-1,-1,-1,-1,2011
5.7,-1,-1,-1,-1,11285.6,5.1,99.9,75.7,-1,CHN,-1,-1,25.5,-1,-1,2012
5.8,-1,-1,-1,-1,12290.3,5.2,99.9,75.8,-1,CHN,-1,-1,-1,-1,-1,2013
5.8,-1,-1,-1,-1,13349.5,5.2,99.9,76,-1,CHN,-1,-1,-1,-1,-1,2014
5.7,-1,-1,-1,-1,14350.4,5.3,99.9,76.2,-1,CHN,-1,-1,24.7,-1,-1,2015
5.7,-1,-1,-1,-1,15411.8,5.3,99.9,76.3,-1,CHN,-1,-1,-1,-1,-1,2016
-1,-1,-1,-1,-1,16633.1,5.1,99.9,76.5,-1,CHN,-1,-1,-1,-1,-1,2017
-1,-1,-1,-1,-1,-1,4.2,-1,-1,-1,CIV,-1,-1,-1,-1,-1,2009
-1,-1,-1,-1,-1,-1,-1,100,-1,-1,CIV,-1,-1,-1,-1,-1,2010
-1,-1,-1,-1,-1,-1,-1,100,-1,-1,CIV,-1,-1,-1,-1,-1,2011
-1,-1,-1,-1,-1,-1,-1,100,-1,-1,CIV,-1,-1,-1,-1,-1,2012
-1,-1,-1,-1,-1,-1,3.7,100,-1,-1,CIV,-1,-1,-1,-1,-1,2013
-1,-1,-1,-1,-1,-1,3.6,100,-1,-1,CIV,-1,-1,-1,-1,-1,2014
-1,-1,-1,-1,-1,-1,4.4,100,-1,-1,CIV,-1,-1,-1,-1,-1,2015
-1,-1,-1,-1,-1,-1,4.5,100,-1,-1,CIV,-1,-1,-1,-1,-1,2016
-1,-1,-1,-1,-1,-1,5,100,-1,-1,CIV,-1,-1,-1,-1,-1,2017
-1,-1,-1,-1,-1,-1,4.3,-1,-1,-1,CMR,-1,-1,-1,-1,-1,2007
-1,-1,-1,-1,-1,-1,4.3,-1,-1,-1,CMR,-1,-1,-1,-1,-1,2008
-1,-1,-1,-1,-1,-1,4.7,-1,-1,-1,CMR,-1,-1,-1,-1,-1,2009
-1,-1,-1,-1,-1,-1,4.6,99.6,-1,-1,CMR,-1,-1,-1,-1,-1,2010
-1,-1,-1,-1,-1,-1,4.4,99.6,-1,-1,CMR,-1,-1,-1,-1,-1,2011
-1,-1,-1,-1,-1,-1,4.2,99.6,-1,-1,CMR,-1,-1,-1,-1,-1,2012
-1,-1,-1,-1,-1,-1,4.3,99.6,-1,-1,CMR,-1,-1,-1,-1,-1,2013
-1,-1,-1,-1,-1,-1,4.2,99.6,-1,-1,CMR,-1,-1,-1,-1,-1,2014
-1,-1,-1,-1,-1,-1,5,99.6,-1,-1,CMR,-1,-1,-1,-1,-1,2015
-1,-1,-1,-1,-1,-1,4.8,99.6,-1,-1,CMR,-1,-1,-1,-1,-1,2016
-1,-1,-1,-1,-1,-1,5.1,99.6,-1,-1,CMR,-1,-1,-1,-1,-1,2017
-1,-1,-1,-1,-1,-1,4,-1,-1,-1,COD,-1,-1,-1,-1,-1,2009
-1,-1,-1,-1,-1,-1,-1,100,-1,-1,COD,-1,-1,-1,-1,-1,2010
-1,-1,-1,-1,-1,-1,4.5,100,-1,-1,COD,-1,-1,-1,-1,-1,2011
-1,-1,-1,-1,-1,-1,4.6,100,-1,-1,COD,-1,-1,-1,-1,-1,2012
-1,-1,-1,-1,-1,-1,4.5,100,-1,-1,COD,-1,-1,-1,-1,-1,2013
-1,-1,-1,-1,-1,-1,4.4,100,-1,-1,COD,-1,-1,-1,-1,-1,2014
-1,-1,-1,-1,-1,-1,3.9,100,-1,-1,COD,-1,-1,-1,-1,-1,2015
-1,-1,-1,-1,-1,-1,4.5,100,-1,-1,COD,-1,-1,-1,-1,-1,2016
-1,-1,-1,-1,-1,-1,4.3,100,-1,-1,COD,-1,-1,-1,-1,-1,2017
-1,-1,-1,-1,-1,-1,3.8,-1,-1,-1,COG,-1,-1,-1,-1,-1,2008
-1,-1,-1,-1,-1,-1,-1,99.9,-1,-1,COG,-1,-1,-1,-1,-1,2010
-1,-1,-1,-1,-1,-1,4.5,99.9,-1,-1,COG,-1,-1,-1,-1,-1,2011
-1,-1,-1,-1,-1,-1,3.9,99.9,-1,-1,COG,-1,-1,-1,-1,-1,2012
-1,-1,-1,-1,-1,-1,4,99.9,-1,-1,COG,-1,-1,-1,-1,-1,2013
-1,-1,-1,-1,-1,-1,4.1,99.9,-1,-1,COG,-1,-1,-1,-1,-1,2014
-1,-1,-1,-1,-1,-1,4.7,99.9,-1,-1,COG,-1,-1,-1,-1,-1,2015
-1,-1,-1,-1,-1,-1,4.1,99.9,-1,-1,COG,-1,-1,-1,-1,-1,2016
-1,-1,-1,-1,-1,-1,4.9,99.9,-1,-1,COG,-1,-1,-1,-1,-1,2017
4.6,-1,167.8,-1,60.2,9729,6.1,-1,72.8,-1,COL,-1,-1,-1,-1,5.4,2007
4.4,-1,163.2,-1,60.5,10139.6,6.2,-1,73,-1,COL,-1,-1,17.1,-1,5.5,2008
4.3,-1,159.7,-1,62.3,10301.2,6.3,-1,73.2,-1,COL,-1,-1,-1,-1,5.4,2009
4.2,-1,157.6,-1,63.7,10741.5,6.4,99.5,73.4,-1,COL,-1,-1,-1,-1,4.9,2010
4.3,-1,148.1,-1,65.1,11553.7,6.5,99.5,73.5,-1,COL,-1,-1,-1,-1,4.7,2011
4.4,-1,150.4,-1,66.3,12165.9,6.4,99.5,73.7,-1,COL,-1,-1,-1,-1,4.8,2012
4.3,-1,151.9,-1,66.5,12841.3,6.6,99.1,73.9,-1,COL,-1,-1,13,-1,4.7,2013
4.3,29.6,155.1,-1,67.1,13535.7,6.4,97.3,74.1,-1,COL,-1,-1,-1,-1,4.8,2014
4.4,28.8,154.8,-1,67.6,13928,6.4,96.3,74.2,-1,COL,-1,-1,-1,-1,5.2,2015
4.5,30.2,-1,-1,67.2,14276.1,6.2,93.7,74.4,-1,COL,-1,-1,-1,-1,-1,2016
-1,31.3,-1,-1,66.9,14607,6.2,93.2,74.6,-1,COL,-1,-1,-1,-1,-1,2017
-1,-1,-1,-1,-1,-1,3.5,-1,-1,-1,COM,-1,-1,-1,-1,-1,2009
-1,-1,-1,-1,-1,-1,3.8,-1,-1,-1,COM,-1,-1,-1,-1,-1,2010
-1,-1,-1,-1,-1,-1,3.8,-1,-1,-1,COM,-1,-1,-1,-1,-1,2011
-1,-1,-1,-1,-1,-1,4,-1,-1,-1,COM,-1,-1,-1,-1,-1,2012
4.3,15.3,154.3,-1,-1,11792,7.4,-1,78.4,6.6,CRI,-1,2387,9.6,-1,6.4,2007
4.3,15.7,150.7,-1,-1,12404.8,6.9,-1,78.5,6.5,CRI,-1,2392,9.2,-1,6.3,2008
4.2,15.5,150.6,-1,-1,12191.2,7.6,-1,78.7,-1,CRI,-1,2348,8.7,-1,6.6,2009
3.7,15.9,170,-1,-1,12733.1,7.3,99.8,78.8,6.7,CRI,-1,2243.1,8.2,-1,7.1,2010
3.5,15.8,161.7,-1,-1,13428.9,7.2,99.8,79.1,7.2,CRI,-1,2285.3,7.7,-1,7.1,2011
3.4,15.9,158.7,-1,-1,14144.6,7.3,99.8,79.4,7.3,CRI,-1,2233.4,7.2,-1,6.7,2012
3.5,17,157.2,-1,-1,14512.5,7.2,99.8,79.6,-1,CRI,-1,2140.6,6.7,-1,7,2013
3.6,17,156,-1,-1,15098.9,7.2,99.7,79.8,-1,CRI,-1,2121.7,6.2,-1,5.8,2014
3.6,16.2,-1,-1,-1,15623.8,6.9,99.7,79.9,-1,CRI,-1,2148.2,5.8,-1,-1,2015
3.7,16.9,-1,-1,-1,16332.4,7.1,99.6,80.1,-1,CRI,-1,2204.7,5.2,-1,-1,2016
3.3,16.5,-1,-1,-1,17088.8,7.2,99.6,80.2,-1,CRI,-1,2178.9,4.7,-1,-1,2017
-1,-1,-1,-1,-1,-1,-1,99.7,-1,-1,CUB,-1,-1,-1,-1,-1,2010
-1,-1,-1,-1,-1,-1,-1,99.7,-1,-1,CUB,-1,-1,-1,-1,-1,2011
-1,-1,-1,-1,-1,-1,-1,99.7,-1,-1,CUB,-1,-1,-1,-1,-1,2012
-1,-1,-1,-1,-1,-1,-1,99.7,-1,-1,CUB,-1,-1,-1,-1,-1,2013
-1,-1,-1,-1,-1,-1,-1,99.7,-1,-1,CUB,-1,-1,-1,-1,-1,2014
-1,-1,-1,-1,-1,-1,-1,99.7,-1,-1,CUB,-1,-1,-1,-1,-1,2015
-1,-1,-1,-1,-1,-1,-1,99.7,-1,-1,CUB,-1,-1,-1,-1,-1,2016
-1,-1,-1,-1,-1,-1,-1,99.7,-1,-1,CUB,-1,-1,-1,-1,-1,2017
-1,-1,-1,-1,-1,32850,-1,-1,-1,-1,CYP,-1,-1,-1,-1,-1,2007
-1,-1,-1,-1,-1,34824,-1,-1,-1,-1,CYP,-1,-1,-1,-1,-1,2008
-1,-1,-1,-1,-1,33888.3,6.8,-1,-1,-1,CYP,-1,-1,-1,-1,-1,2009
-1,-1,-1,-1,-1,33230.6,6.4,99.6,-1,-1,CYP,-1,-1,-1,-1,-1,2010
-1,-1,-1,-1,-1,33192.4,6.7,99.6,-1,-1,CYP,-1,-1,-1,-1,-1,2011
-1,-1,-1,-1,-1,31914.7,6.2,99.6,-1,-1,CYP,-1,-1,-1,-1,-1,2012
-1,-1,-1,-1,-1,30620.7,5.4,99.6,-1,-1,CYP,-1,-1,-1,-1,-1,2013
-1,-1,-1,-1,-1,30390.5,5.6,99.6,-1,-1,CYP,-1,-1,-1,-1,-1,2014
-1,-1,-1,-1,-1,31578.3,5.4,99.6,-1,-1,CYP,-1,-1,-1,-1,-1,2015
-1,-1,-1,-1,-1,33682.4,5.8,99.6,-1,-1,CYP,-1,-1,-1,-1,-1,2016
-1,-1,-1,-1,-1,36155.7,6.1,99.6,-1,-1,CYP,-1,-1,-1,-1,-1,2017
12.1,76.8,261.1,22412.3,66.1,26064.5,6.5,-1,77,16.8,CZE,-1,1784,24,4924.9,12.7,2007
12.1,76.4,256.7,22423,66.5,27724.4,-1,-1,77.3,17.05,CZE,55.55,1790,21.8,5085.3,12.6,2008
12.1,75.9,253.1,22371.7,65.4,27474.2,-1,-1,77.4,17,CZE,-1,1779,23.8,5438.8,13.2,2009
11.4,75.2,250.3,22944.5,65,27554.7,6.2,100,77.7,17.25,CZE,55,1800,22.8,5439.7,13.5,2010
11.5,74.1,239.8,23102,65.7,28795.8,6.3,100,78,17.4,CZE,-1,1806,21.7,5557.2,14.3,2011
11.6,73.2,236.6,23089.7,66.5,29051.4,6.3,100,78.2,17.45,CZE,-1,1776,22.9,5564.9,14.7,2012
11.5,72.4,229.8,22846.1,67.7,30496,6.7,100,78.3,17.5,CZE,-1,1763,22.2,5796.2,14.2,2013
11.9,71.7,225.8,23324.3,69,32265,6.5,100,78.9,17.95,CZE,55.4,1777,22.3,5751.1,13.3,2014
11.5,71,220.5,23962.8,70.2,33701.4,6.6,99.9,78.7,17.65,CZE,-1,1756,18.2,5799.7,12.3,2015
11.7,70.5,219.8,24778.2,72,35234,6.7,99.9,79.1,18.1,CZE,-1,1779,19.6,-1,11.7,2016
11.6,69.9,215.6,25804.1,73.6,38037.2,6.8,99.9,79.1,18,CZE,-1,1784,18.4,-1,12.4,2017
11.9,60.1,209.9,43802.1,69,37024.4,6.4,-1,80.1,19.05,DEU,-1,1424.4,-1,9602.2,10.2,2007
11.8,59.9,210.5,44079.1,70.1,38662.6,6.5,-1,80.2,19.1,DEU,-1,1418.4,-1,9785.9,10.3,2008
11.6,59.1,207,44253.6,70.3,37695.7,6.6,-1,80.3,19.2,DEU,51.4,1372.7,21.9,10203.1,10.3,2009
11.4,59.2,206,44451.2,71.2,39916.1,6.7,99.7,80.5,-1,DEU,-1,1389.9,-1,10347,10.8,2010
11.9,58.7,205,45209.4,72.7,42692.5,6.6,99.6,80.5,19.4,DEU,-1,1392.8,-1,10215.3,10.8,2011
11.8,58.2,201.6,45725.2,73,43564.1,6.7,98.6,80.6,19.4,DEU,60,1375,-1,10192.6,10.5,2012
11.7,57.8,204.8,46277.2,73.5,45232,7,98.1,80.6,19.35,DEU,52.4,1362.7,20.9,10280.4,10.8,2013
11.6,59.8,200.9,47010,73.8,47190.5,7,96.4,81.2,19.8,DEU,50.7,1366.9,-1,10442.2,10.8,2014
12,59.2,199.6,48034.6,74,47979.2,7,96.5,80.7,19.45,DEU,-1,1369.8,-1,10598.7,10.6,2015
10.9,58.2,200.3,48709.6,74.7,49921.1,6.9,90.3,81.1,19.7,DEU,-1,1362.8,-1,-1,10.2,2016
-1,57.9,-1,49161.1,75.2,52574.3,7.1,90.3,81.1,19.65,DEU,52.7,1360.4,18.8,-1,-1,2017
-1,-1,-1,-1,-1,-1,5,-1,-1,-1,DJI,-1,-1,-1,-1,-1,2008
-1,-1,-1,-1,-1,-1,4.9,-1,-1,-1,DJI,-1,-1,-1,-1,-1,2009
-1,-1,-1,-1,-1,-1,5,-1,-1,-1,DJI,-1,-1,-1,-1,-1,2010
-1,-1,-1,-1,-1,-1,4.4,-1,-1,-1,DJI,-1,-1,-1,-1,-1,2011
12.1,43.4,259.5,49771.8,77,38978.8,7.8,-1,78.4,17.85,DNK,-1,1433,24,11336.2,10.3,2007
10.9,42.4,256.7,50445.5,77.8,41283,8,-1,78.8,18.05,DNK,-1,1430,23,11384.9,10.7,2008
10.1,42.3,248.9,51668.6,75.4,40340.4,7.7,-1,79,18.15,DNK,-1,1417,19,11989.8,10.8,2009
10.3,42.4,252.5,52263.9,73.3,43004.9,7.8,95.6,79.3,18.35,DNK,46.7,1422,20.9,12308.1,9.8,2010
10.5,43.2,246.6,51993.3,73.2,44408,7.8,98.6,79.9,18.7,DNK,-1,1437,-1,12439.1,10.2,2011
9.3,43.1,246.1,51923.1,72.6,44808.5,7.5,85.1,80.1,18.85,DNK,-1,1423,-1,12469.8,11.3,2012
9.4,42.8,238.3,52260.7,72.5,46742.9,7.6,79.5,80.4,19.05,DNK,47.4,1426,17,12549.3,10.3,2013
9.5,43.8,233.4,53260.7,72.8,47905.5,7.5,83.2,80.8,19.45,DNK,-1,1414,-1,12705.6,10.6,2014
9.3,43.3,230.4,54196.9,73.5,49071.3,7.5,76.7,80.8,19.35,DNK,-1,1407,-1,12895.2,9.4,2015
9.4,42.6,-1,55032.3,74.8,50685.4,7.6,62.8,80.9,19.5,DNK,-1,1412,-1,-1,-1,2016
9.1,42.1,-1,54722.5,74.2,54337.4,7.6,62.7,81.2,19.5,DNK,51,1405,16.9,-1,-1,2017
-1,-1,-1,-1,-1,-1,5.1,-1,-1,-1,DOM,-1,-1,-1,-1,-1,2007
-1,-1,-1,-1,-1,-1,4.8,-1,-1,-1,DOM,-1,-1,-1,-1,-1,2008
-1,-1,-1,-1,-1,-1,5.4,-1,-1,-1,DOM,-1,-1,-1,-1,-1,2009
-1,-1,-1,-1,-1,-1,4.7,99.8,-1,-1,DOM,-1,-1,-1,-1,-1,2010
-1,-1,-1,-1,-1,-1,5.4,99.8,-1,-1,DOM,-1,-1,-1,-1,-1,2011
-1,-1,-1,-1,-1,-1,4.8,99.8,-1,-1,DOM,-1,-1,-1,-1,-1,2012
-1,-1,-1,-1,-1,-1,5,99.8,-1,-1,DOM,-1,-1,-1,-1,-1,2013
-1,-1,-1,-1,-1,-1,5.4,99.8,-1,-1,DOM,-1,-1,-1,-1,-1,2014
-1,-1,-1,-1,-1,-1,5.1,99.8,-1,-1,DOM,-1,-1,-1,-1,-1,2015
-1,-1,-1,-1,-1,-1,5.2,99.7,-1,-1,DOM,-1,-1,-1,-1,-1,2016
-1,-1,-1,-1,-1,-1,5.6,99.7,-1,-1,DOM,-1,-1,-1,-1,-1,2017
-1,-1,-1,-1,-1,-1,5.5,99.8,-1,-1,DZA,-1,-1,-1,-1,-1,2010
-1,-1,-1,-1,-1,-1,5.3,99.8,-1,-1,DZA,-1,-1,-1,-1,-1,2011
-1,-1,-1,-1,-1,-1,5.6,99.8,-1,-1,DZA,-1,-1,-1,-1,-1,2012
-1,-1,-1,-1,-1,-1,-1,99.8,-1,-1,DZA,-1,-1,-1,-1,-1,2013
-1,-1,-1,-1,-1,-1,6.4,99.8,-1,-1,DZA,-1,-1,-1,-1,-1,2014
-1,-1,-1,-1,-1,-1,-1,99.8,-1,-1,DZA,-1,-1,-1,-1,-1,2015
-1,-1,-1,-1,-1,-1,5.3,99.8,-1,-1,DZA,-1,-1,-1,-1,-1,2016
-1,-1,-1,-1,-1,-1,5.2,99.8,-1,-1,DZA,-1,-1,-1,-1,-1,2017
-1,-1,-1,-1,65.4,34511.4,-1,-1,-1,-1,EA1,-1,-1,-1,-1,-1,2007
-1,-1,-1,-1,65.8,35844.7,-1,-1,-1,-1,EA1,-1,-1,-1,-1,-1,2008
-1,-1,-1,-1,64.3,34946.9,-1,-1,-1,-1,EA1,-1,-1,-1,-1,-1,2009
-1,-1,-1,-1,64,35906.1,-1,-1,-1,-1,EA1,-1,-1,-1,-1,-1,2010
-1,-1,-1,-1,64.2,37384.1,-1,-1,-1,-1,EA1,-1,-1,-1,-1,-1,2011
-1,-1,-1,-1,63.7,37737.4,-1,-1,-1,-1,EA1,-1,-1,-1,-1,-1,2012
-1,-1,-1,-1,63.5,38956.1,-1,-1,-1,-1,EA1,-1,-1,-1,-1,-1,2013
-1,-1,-1,-1,63.8,39977.6,-1,-1,-1,-1,EA1,-1,-1,-1,-1,-1,2014
-1,-1,-1,-1,64.5,41073.4,-1,-1,-1,-1,EA1,-1,-1,-1,-1,-1,2015
-1,-1,-1,-1,65.4,42723.9,-1,-1,-1,-1,EA1,-1,-1,-1,-1,-1,2016
-1,-1,-1,-1,66.3,45052.6,-1,-1,-1,-1,EA1,-1,-1,-1,-1,-1,2017
-1,-1,-1,-1,-1,-1,5,-1,-1,-1,ECU,-1,-1,-1,-1,-1,2007
-1,-1,-1,-1,-1,-1,5.3,-1,-1,-1,ECU,-1,-1,-1,-1,-1,2008
-1,-1,-1,-1,-1,-1,6,-1,-1,-1,ECU,-1,-1,-1,-1,-1,2009
-1,-1,-1,-1,-1,-1,5.8,100,-1,-1,ECU,-1,-1,-1,-1,-1,2010
-1,-1,-1,-1,-1,-1,5.8,100,-1,-1,ECU,-1,-1,-1,-1,-1,2011
-1,-1,-1,-1,-1,-1,6,100,-1,-1,ECU,-1,-1,-1,-1,-1,2012
-1,-1,-1,-1,-1,-1,6,99.9,-1,-1,ECU,-1,-1,-1,-1,-1,2013
-1,-1,-1,-1,-1,-1,5.9,99.8,-1,-1,ECU,-1,-1,-1,-1,-1,2014
-1,-1,-1,-1,-1,-1,6,99.6,-1,-1,ECU,-1,-1,-1,-1,-1,2015
-1,-1,-1,-1,-1,-1,6.1,99.2,-1,-1,ECU,-1,-1,-1,-1,-1,2016
-1,-1,-1,-1,-1,-1,5.8,98.9,-1,-1,ECU,-1,-1,-1,-1,-1,2017
-1,-1,-1,-1,-1,-1,5.5,-1,-1,-1,EGY,-1,-1,-1,-1,-1,2007
-1,-1,-1,-1,-1,-1,4.6,-1,-1,-1,EGY,-1,-1,-1,-1,-1,2008
-1,-1,-1,-1,-1,-1,5.1,-1,-1,-1,EGY,-1,-1,-1,-1,-1,2009
-1,-1,-1,-1,-1,-1,4.7,99.9,-1,-1,EGY,-1,-1,-1,-1,-1,2010
-1,-1,-1,-1,-1,-1,4.2,99.9,-1,-1,EGY,-1,-1,-1,-1,-1,2011
-1,-1,-1,-1,-1,-1,4.2,99.9,-1,-1,EGY,-1,-1,-1,-1,-1,2012
-1,-1,-1,-1,-1,-1,3.6,99.9,-1,-1,EGY,-1,-1,-1,-1,-1,2013
-1,-1,-1,-1,-1,-1,4.9,99.9,-1,-1,EGY,-1,-1,-1,-1,-1,2014
-1,-1,-1,-1,-1,-1,4.8,99.9,-1,-1,EGY,-1,-1,-1,-1,-1,2015
-1,-1,-1,-1,-1,-1,4.6,99.9,-1,-1,EGY,-1,-1,-1,-1,-1,2016
-1,-1,-1,-1,-1,-1,3.9,99.9,-1,-1,EGY,-1,-1,-1,-1,-1,2017
-1,-1,-1,-1,-1,-1,-1,99.5,-1,-1,ERI,-1,-1,-1,-1,-1,2010
-1,-1,-1,-1,-1,-1,-1,99.5,-1,-1,ERI,-1,-1,-1,-1,-1,2011
-1,-1,-1,-1,-1,-1,-1,99.5,-1,-1,ERI,-1,-1,-1,-1,-1,2012
-1,-1,-1,-1,-1,-1,-1,99.5,-1,-1,ERI,-1,-1,-1,-1,-1,2013
-1,-1,-1,-1,-1,-1,-1,99.5,-1,-1,ERI,-1,-1,-1,-1,-1,2014
-1,-1,-1,-1,-1,-1,-1,99.5,-1,-1,ERI,-1,-1,-1,-1,-1,2015
-1,-1,-1,-1,-1,-1,-1,99.5,-1,-1,ERI,-1,-1,-1,-1,-1,2016
-1,-1,-1,-1,-1,-1,-1,99.5,-1,-1,ERI,-1,-1,-1,-1,-1,2017
11.1,21.4,202.8,37589.7,65.8,32431.6,7,-1,81.2,19.8,ESP,-1,1703.5,-1,7016.7,6.7,2007
10.2,21.6,199.9,39102.3,64.5,33242.2,7.3,-1,81.5,20.1,ESP,-1,1712.6,-1,7447.3,7,2008
10,21.6,197.8,41750.9,60,32095.8,6.2,-1,81.9,20.4,ESP,52.8,1719.7,26.2,8146.8,6.9,2009
9.8,21.9,197.5,41034.3,58.9,31690,6.2,74.3,82.4,20.75,ESP,-1,1710.4,-1,7902.2,6.3,2010
9,22.1,197.7,40452.8,58,31872.4,6.5,80.2,82.6,20.9,ESP,52.7,1715.5,23.9,8006.2,6.3,2011
8.8,22,194.1,39301.6,55.8,31724.6,6.3,70.6,82.5,20.75,ESP,-1,1701.2,-1,7750.5,6.9,2012
8.8,21.7,190.8,39391.3,54.8,32452.7,6.2,65.3,83.2,21.3,ESP,-1,1693.5,-1,7712.2,7.5,2013
8.7,21.9,185.8,39397.8,56,33544.4,6.5,53.1,83.3,21.4,ESP,51.5,1694.6,23,7741.4,7.6,2014
8.3,22.4,184.2,40087.6,57.8,34938.6,6.4,60.5,82.9,21,ESP,-1,1699.6,-1,7832.1,6.9,2015
8.6,22.6,184.7,39860.3,59.5,36581.5,6.3,46,83.4,21.5,ESP,-1,1701.5,-1,-1,6.8,2016
-1,22.7,-1,39073.3,61.1,38939.2,6.2,46.4,83.4,21.35,ESP,53,1690.2,22.1,-1,-1,2017
14.8,55.7,238.4,21771.9,69.7,21928,5.3,-1,73.2,15.85,EST,-1,1929,-1,3265.5,18.2,2007
14.2,54.1,237.5,22052.8,70.1,22641.8,5.5,-1,74.2,16.3,EST,49.6,1900,26.2,3784.1,17.3,2008
11.9,52.6,234.7,21304.5,63.8,20484.2,5.1,-1,75.2,16.7,EST,-1,1769,-1,4116.8,19.3,2009
11.4,53.7,233.4,21192.4,61.2,21552.2,-1,6.2,75.9,16.9,EST,48.6,1810,26.2,3948.4,15.9,2010
12,52.1,235.5,20320.6,65.3,24501.3,5.5,6,76.4,17.45,EST,-1,1852,-1,3796.7,15.3,2011
12.1,52.3,233.3,21161.9,67.2,25973.3,5.4,1.8,76.5,17.55,EST,48.9,1820,26,3862.9,16.6,2012
11.9,53.2,231,21459.6,68.5,27449.9,5.4,0.7,77.3,17.75,EST,-1,1801,-1,3938,15.3,2013
11.1,50.6,237,22570.8,69.6,28936.5,5.6,0.7,77.2,17.8,EST,51.65,1795,22.1,4230.2,17.5,2014
10.6,50.5,234.9,23436.4,71.9,29259.8,5.6,0,77.7,18.1,EST,-1,1788,-1,4639.2,14.1,2015
10.2,50.1,226.6,24691.3,72.1,30895,5.6,0,77.8,18.25,EST,51.7,1791,21.3,-1,13,2016
10.3,49,-1,25368.1,74.1,33493.2,5.9,0,78.2,18.2,EST,-1,1792,-1,-1,-1,2017
-1,-1,-1,-1,-1,-1,-1,100,-1,-1,ETH,-1,-1,-1,-1,-1,2010
-1,-1,-1,-1,-1,-1,-1,100,-1,-1,ETH,-1,-1,-1,-1,-1,2011
-1,-1,-1,-1,-1,-1,4.6,100,-1,-1,ETH,-1,-1,-1,-1,-1,2012
