TIME,Average Wages,Hours worked,Education,Pollution,GDP,Happiness,Social spending,Employment rate,Alcohol,Smokers,Cancer,Suicide,LifeAtOld,LifeAtBirth,Obese
,,,,,,,,,,,,,,,
,1.0,-0.27717764669635503,0.056804661504039976,0.04796206884143736,0.1645083765425004,0.424597172888195,0.09342371364342343,0.4400526697290124,0.104738840278292,-0.40305931251564014,-0.32900264274558255,0.4044343238057543,0.12008045455206126,-0.7363637583636371,-0.09886984428627932
,-0.27717764669635503,1.0,-0.10235553785164696,0.4131057709478518,0.10426276444583449,-0.7181290494671188,-0.16277100075172635,-0.6453647663256842,-0.016119689081118566,0.6546224194436094,0.42088481739117245,0.12718382315068957,0.2767270523687651,0.29504080002488686,-0.41377129773768806
,0.056804661504039976,-0.10235553785164696,1.0,-0.723147330839364,0.938622863615389,0.3795049624714757,0.8892916111802442,0.30101462320672584,0.7590637570709085,-0.7291045142682808,0.3750519684021413,-0.4846653941893132,-0.22617070965374014,-0.04005180004053223,0.6645215536271203
,0.04796206884143736,0.4131057709478518,-0.723147330839364,1.0,-0.49666732575038464,-0.2699169121461798,-0.8135470911515938,-0.3253521849537812,-0.4734060349746067,0.6601174666341671,-0.3961772903292643,0.816308954882554,0.04510983477637556,-0.1529649342358167,-0.9551159190530657
,0.1645083765425004,0.10426276444583449,0.938622863615389,-0.49666732575038464,1.0,0.2557921358182051,0.8479431193763227,0.1125459302637783,0.7594309443087812,-0.56624173682931,0.25365281706250187,-0.2716095324184434,-0.12898206641754986,-0.08859334036509851,0.43475916310675783
,0.424597172888195,-0.7181290494671188,0.3795049624714757,-0.2699169121461798,0.2557921358182051,1.0,0.17339393105692258,0.9054309954484289,0.5013202838290335,-0.7698679071927498,-0.3334060836522944,0.2263944037884546,-0.7279745062629952,-0.7421912822371172,0.2624337839959797
,0.09342371364342343,-0.16277100075172635,0.8892916111802442,-0.8135470911515938,0.8479431193763227,0.17339393105692258,1.0,0.0558285303929859,0.6402924584727234,-0.5974524602484758,0.22861919847962703,-0.6123309941493912,0.06273245887596288,0.12750644944548156,0.7513943926625641
,0.4400526697290124,-0.6453647663256842,0.30101462320672584,-0.3253521849537812,0.1125459302637783,0.9054309954484289,0.0558285303929859,1.0,0.3420970144807271,-0.7681840373021697,-0.025062708027678564,0.0933164859677482,-0.6052209773720907,-0.7072153518328542,0.3103391274198071
,0.104738840278292,-0.016119689081118566,0.7590637570709085,-0.4734060349746067,0.7594309443087812,0.5013202838290335,0.6402924584727234,0.3420970144807271,1.0,-0.4430812370937064,0.009967941534942812,-0.02869525571214584,-0.615447038253886,-0.4194933032604929,0.4480029726254346
,-0.40305931251564014,0.6546224194436094,-0.7291045142682808,0.6601174666341671,-0.56624173682931,-0.7698679071927498,-0.5974524602484758,-0.7681840373021697,-0.4430812370937064,1.0,-0.11940692524792777,0.3192486192521008,0.2843418106158216,0.35795750245917396,-0.6076832784176551
,-0.32900264274558255,0.42088481739117245,0.3750519684021413,-0.3961772903292643,0.25365281706250187,-0.3334060836522944,0.22861919847962703,-0.025062708027678564,0.009967941534942812,-0.11940692524792777,1.0,-0.6485021636592255,0.23764826519280874,0.4347753999902804,0.36117415610423287
,0.4044343238057543,0.12718382315068957,-0.4846653941893132,0.816308954882554,-0.2716095324184434,0.2263944037884546,-0.6123309941493912,0.0933164859677482,-0.02869525571214584,0.3192486192521008,-0.6485021636592255,1.0,-0.33116816472052585,-0.6650142560106901,-0.7831889338746347
,0.12008045455206126,0.2767270523687651,-0.22617070965374014,0.04510983477637556,-0.12898206641754986,-0.7279745062629952,0.06273245887596288,-0.6052209773720907,-0.615447038253886,0.2843418106158216,0.23764826519280874,-0.33116816472052585,1.0,0.5515845054646877,-0.08139237236161312
,-0.7363637583636371,0.29504080002488686,-0.04005180004053223,-0.1529649342358167,-0.08859334036509851,-0.7421912822371172,0.12750644944548156,-0.7072153518328542,-0.4194933032604929,0.35795750245917396,0.4347753999902804,-0.6650142560106901,0.5515845054646877,1.0,0.16209094761635615
,-0.09886984428627932,-0.41377129773768806,0.6645215536271203,-0.9551159190530657,0.43475916310675783,0.2624337839959797,0.7513943926625641,0.3103391274198071,0.4480029726254346,-0.6076832784176551,0.36117415610423287,-0.7831889338746347,-0.08139237236161312,0.16209094761635615,1.0
