TIME,Average Wages,Hours worked,Education,Pollution,GDP,Happiness,Social spending,Employment rate,Alcohol,Smokers,Cancer,Suicide,LifeAtOld,LifeAtBirth,Obese
,,,,,,,,,,,,,,,
,1.0,0.1741849114741718,-0.008282634012084376,-0.40724891107756833,0.001964999908192913,-0.08951754390271416,0.18156511198285374,0.22462038384235514,0.4296671345125034,0.44683387980945805,0.01697277092312706,0.01607783942512409,0.024771491868775888,-0.3836223477152316,-0.07822539429979149
,0.1741849114741718,1.0,-0.19473269377973032,0.14526574047123697,0.01206285366151208,-0.6008674452410657,-0.005484759144505092,-0.48379213368774887,0.031695617687035285,0.7081888034066566,0.017007767795338802,0.10146031397258104,0.08765064930325242,-0.006291768521047718,-0.36127421263873133
,-0.008282634012084376,-0.19473269377973032,1.0,-0.729758088270459,0.818101963419344,0.5707244858835732,0.8526802962145925,0.30637821790367936,0.6773836149646664,-0.4207765238212304,0.4692131033814189,-0.36064279045264286,-0.5479868784112593,-0.33726749021618185,0.550717267614352
,-0.40724891107756833,0.14526574047123697,-0.729758088270459,1.0,-0.4755432998732438,-0.5844589422489181,-0.7905664437411319,-0.3740083595399238,-0.5541224695404032,0.1363600161635224,-0.6325603682887366,0.6386064411598932,0.3685441655218276,0.4405613706840908,-0.7051222671711384
,0.001964999908192913,0.01206285366151208,0.818101963419344,-0.4755432998732438,1.0,0.29855425677152453,0.8458980688289808,0.08383916963402685,0.5264345501884131,-0.3865483648941918,0.06243162167076721,-0.3545486631284278,-0.5400762503503262,0.047814115912723276,0.4380910968375924
,-0.08951754390271416,-0.6008674452410657,0.5707244858835732,-0.5844589422489181,0.29855425677152453,1.0,0.38888644501092895,0.7022346228827803,-0.0016884010154428128,-0.7988137284496292,0.38206484202427515,-0.534071446309787,-0.2241257398852123,-0.3235584099360591,0.7028754899098675
,0.18156511198285374,-0.005484759144505092,0.8526802962145925,-0.7905664437411319,0.8458980688289808,0.38888644501092895,1.0,0.020946553145353722,0.5943327242582201,-0.2435710533886134,0.3074420437710789,-0.5031140091995853,-0.6748532479533305,-0.15880790966289732,0.5260250190742581
,0.22462038384235514,-0.48379213368774887,0.30637821790367936,-0.3740083595399238,0.08383916963402685,0.7022346228827803,0.020946553145353722,1.0,0.16849187347353847,-0.481863182367891,0.36595538930002675,-0.15664679869673853,0.21153926177298418,-0.5468048575577344,0.4174338657948822
,0.4296671345125034,0.031695617687035285,0.6773836149646664,-0.5541224695404032,0.5264345501884131,-0.0016884010154428128,0.5943327242582201,0.16849187347353847,1.0,0.2049754172129586,0.2923599408817569,0.15315999915369571,-0.4368966826102772,-0.5354850720648641,0.09259217888360065
,0.44683387980945805,0.7081888034066566,-0.4207765238212304,0.1363600161635224,-0.3865483648941918,-0.7988137284496292,-0.2435710533886134,-0.481863182367891,0.2049754172129586,1.0,0.025333764487553694,0.31923897301340737,0.2381052108830448,-0.08503096389133799,-0.4908097606262257
,0.01697277092312706,0.017007767795338802,0.4692131033814189,-0.6325603682887366,0.06243162167076721,0.38206484202427515,0.3074420437710789,0.36595538930002675,0.2923599408817569,0.025333764487553694,1.0,-0.4431491304969246,0.22244860810293554,-0.44238741093803796,0.4279708003330005
,0.01607783942512409,0.10146031397258104,-0.36064279045264286,0.6386064411598932,-0.3545486631284278,-0.534071446309787,-0.5031140091995853,-0.15664679869673853,0.15315999915369571,0.31923897301340737,-0.4431491304969246,1.0,-0.009690056768357042,-0.26036120120697503,-0.846089008050714
,0.024771491868775888,0.08765064930325242,-0.5479868784112593,0.3685441655218276,-0.5400762503503262,-0.2241257398852123,-0.6748532479533305,0.21153926177298418,-0.4368966826102772,0.2381052108830448,0.22244860810293554,-0.009690056768357042,1.0,0.21718284496439913,-0.16638213244830902
,-0.3836223477152316,-0.006291768521047718,-0.33726749021618185,0.4405613706840908,0.047814115912723276,-0.3235584099360591,-0.15880790966289732,-0.5468048575577344,-0.5354850720648641,-0.08503096389133799,-0.44238741093803796,-0.26036120120697503,0.21718284496439913,1.0,0.020350607698201302
,-0.07822539429979149,-0.36127421263873133,0.550717267614352,-0.7051222671711384,0.4380910968375924,0.7028754899098675,0.5260250190742581,0.4174338657948822,0.09259217888360065,-0.4908097606262257,0.4279708003330005,-0.846089008050714,-0.16638213244830902,0.020350607698201302,1.0
