TIME,Average Wages,Hours worked,Education,Pollution,GDP,Happiness,Social spending,Employment rate,Alcohol,Smokers,Cancer,Suicide,LifeAtOld,LifeAtBirth,Obese
,,,,,,,,,,,,,,,
,1.0,0.2252952483900997,-0.6279921285684187,0.032001933325457005,-0.40378750365611116,-0.39168306004477976,-0.37396762038401166,0.21377787791033961,0.4908741948186321,0.4936414324569702,0.6677988328163587,0.4038626229850402,-0.33266223953311636,-0.741546231738725,0.20470377680535737
,0.2252952483900997,1.0,-0.12188138980553039,0.1600474486781858,-0.03849368756319786,-0.268441733363827,-0.05688939018815337,-0.37793560794649694,0.032155120074046376,0.3797138053716496,0.06286299867764861,0.10067247941406324,-0.12515210185152395,-0.06398682603897718,-0.12508919855205802
,-0.6279921285684187,-0.12188138980553039,1.0,-0.510265763010711,0.873912591310999,0.7056755864707691,0.8781427574516091,0.19324739522163187,-0.02018593186239658,-0.6836690896546872,-0.5840511102018364,-0.3636290662248721,0.5436144808320921,0.7594479835607204,-0.12910666912452953
,0.032001933325457005,0.1600474486781858,-0.510265763010711,1.0,-0.5241918353876738,-0.5071142008407863,-0.7151092430823172,-0.25188094773669056,-0.4933276697861532,0.2616957606668824,-0.08474470448807034,0.2913670094778641,-0.3217340392537651,-0.07019561835432232,-0.5008612821432205
,-0.40378750365611116,-0.03849368756319786,0.873912591310999,-0.5241918353876738,1.0,0.5242355697136504,0.9152027143437466,0.19734033307062057,0.1955279096968414,-0.6270114433179873,-0.31762704534488356,-0.2347672939213135,0.49314848666935895,0.47400974824096764,0.02296669027377396
,-0.39168306004477976,-0.268441733363827,0.7056755864707691,-0.5071142008407863,0.5242355697136504,1.0,0.5468358656254769,0.5375499873510682,-0.16901469501846825,-0.7865653185117438,-0.5553204601708815,-0.3343659976604084,0.5746163636033175,0.5410536935812097,0.056303111880105824
,-0.37396762038401166,-0.05688939018815337,0.8781427574516091,-0.7151092430823172,0.9152027143437466,0.5468358656254769,1.0,0.059484868980665545,0.21706098678215022,-0.4968038899223,-0.322496793636641,-0.412363315916034,0.5357210042488538,0.5456893156141522,0.13519906759409592
,0.21377787791033961,-0.37793560794649694,0.19324739522163187,-0.25188094773669056,0.19734033307062057,0.5375499873510682,0.059484868980665545,1.0,0.24650310343638032,-0.47581153874461724,0.03588488865973536,0.2747051017354027,0.11959388691697627,-0.14866874439798142,0.0011725293611379187
,0.4908741948186321,0.032155120074046376,-0.02018593186239658,-0.4933276697861532,0.1955279096968414,-0.16901469501846825,0.21706098678215022,0.24650310343638032,1.0,0.205505338369036,0.4272470163756111,0.5078978512244499,-0.2674618545978029,-0.44339334149363163,0.07411096235192938
,0.4936414324569702,0.3797138053716496,-0.6836690896546872,0.2616957606668824,-0.6270114433179873,-0.7865653185117438,-0.4968038899223,-0.47581153874461724,0.205505338369036,1.0,0.532283166887798,0.11089882207090446,-0.5325025424755064,-0.4835322429360493,0.11896905154646122
,0.6677988328163587,0.06286299867764861,-0.5840511102018364,-0.08474470448807034,-0.31762704534488356,-0.5553204601708815,-0.322496793636641,0.03588488865973536,0.4272470163756111,0.532283166887798,1.0,0.2011424061618993,-0.3721827357873829,-0.8060258052397457,0.535564044480407
,0.4038626229850402,0.10067247941406324,-0.3636290662248721,0.2913670094778641,-0.2347672939213135,-0.3343659976604084,-0.412363315916034,0.2747051017354027,0.5078978512244499,0.11089882207090446,0.2011424061618993,1.0,-0.5639897386682031,-0.5312537757144518,-0.48386622992580686
,-0.33266223953311636,-0.12515210185152395,0.5436144808320921,-0.3217340392537651,0.49314848666935895,0.5746163636033175,0.5357210042488538,0.11959388691697627,-0.2674618545978029,-0.5325025424755064,-0.3721827357873829,-0.5639897386682031,1.0,0.5191868913861409,0.29818894366458176
,-0.741546231738725,-0.06398682603897718,0.7594479835607204,-0.07019561835432232,0.47400974824096764,0.5410536935812097,0.5456893156141522,-0.14866874439798142,-0.44339334149363163,-0.4835322429360493,-0.8060258052397457,-0.5312537757144518,0.5191868913861409,1.0,-0.3227082500649517
,0.20470377680535737,-0.12508919855205802,-0.12910666912452953,-0.5008612821432205,0.02296669027377396,0.056303111880105824,0.13519906759409592,0.0011725293611379187,0.07411096235192938,0.11896905154646122,0.535564044480407,-0.48386622992580686,0.29818894366458176,-0.3227082500649517,1.0
